corp_code,corp_name,rcept_no,dart_link,basis,unit_source,fy,period,bs_n,is_n,cf_n,flag
01038693,드림시큐리티,20150817000506,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000506,separate,declared,2015,H1,23,10,6,LOW
01038693,드림시큐리티,20151113000081,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000081,separate,declared,2015,Q3,24,11,8,LOW
01038693,드림시큐리티,20160816000173,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816000173,separate,declared,2016,H1,25,10,9,LOW
01038693,드림시큐리티,20170331005406,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005406,separate,declared,2016,FY,21,14,21,LOW
01042085,엑셈,20150318000334,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150318000334,separate,declared,2014,FY,18,10,17,LOW
01042085,엑셈,20150507000683,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150507000683,separate,declared,2015,Q1,18,11,18,LOW
01042085,엑셈,20160829000272,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160829000272,separate,xbrl,2016,H1,41,9,8,LOW
01042359,지엘팜텍,20150330000387,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150330000387,separate,declared,2014,FY,20,10,11,LOW
01042359,지엘팜텍,20150415000060,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150415000060,separate,declared,2014,FY,20,10,11,LOW
01042359,지엘팜텍,20150514002105,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150514002105,separate,declared,2015,Q1,21,10,9,LOW
01042359,지엘팜텍,20150817000132,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000132,separate,declared,2015,H1,20,10,10,LOW
01042359,지엘팜텍,20151116000052,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000052,separate,declared,2015,Q3,20,10,12,LOW
01042359,지엘팜텍,20160329000377,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160329000377,separate,declared,2015,FY,20,10,12,LOW
01042359,지엘팜텍,20160516000801,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516000801,separate,declared,2015,FY,20,10,12,LOW
01042359,지엘팜텍,20160516000807,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516000807,separate,declared,2016,Q1,21,10,7,LOW
01042359,지엘팜텍,20160812001231,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812001231,separate,declared,2016,H1,23,33,8,LOW
01042359,지엘팜텍,20180615000321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180615000321,consolidated,xbrl,2018,Q1,45,11,9,LOW
01042429,넥써쓰,20150331000972,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150331000972,separate,declared,2014,FY,17,12,14,LOW
01042429,넥써쓰,20150515000311,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515000311,separate,declared,2015,Q1,20,19,25,LOW
01042429,넥써쓰,20150817000552,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000552,separate,declared,2015,H1,18,12,10,LOW
01042650,큐리언트,20160812001423,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812001423,separate,xbrl,2016,H1,21,9,40,LOW
01042711,글로벌텍스프리,20150331000105,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150331000105,separate,declared,2014,FY,19,15,11,LOW
01042711,글로벌텍스프리,20150813000109,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150813000109,separate,declared,2015,H1,20,10,10,LOW
01042979,휴마시스,20150331000498,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150331000498,separate,declared,2014,FY,17,11,17,LOW
01042979,휴마시스,20150514002559,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150514002559,separate,declared,2015,Q1,19,12,19,LOW
01042979,휴마시스,20150813001118,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150813001118,separate,declared,2015,H1,17,13,20,LOW
01042979,휴마시스,20151116000245,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000245,separate,declared,2015,Q3,18,13,20,LOW
01042979,휴마시스,20160330000104,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330000104,separate,declared,2015,FY,20,13,21,LOW
01042979,휴마시스,20160516001712,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516001712,separate,declared,2016,Q1,20,11,19,LOW
01042979,휴마시스,20160812000696,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000696,separate,declared,2016,H1,21,13,18,LOW
01042979,휴마시스,20161114001181,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001181,separate,declared,2016,Q3,20,13,18,LOW
01042979,휴마시스,20170331000305,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331000305,separate,declared,2016,FY,20,13,19,LOW
01042979,휴마시스,20170515001716,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515001716,separate,declared,2017,Q1,20,13,18,LOW
01042979,휴마시스,20170803000118,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170803000118,separate,declared,2017,H1,20,13,18,LOW
01043853,베노티앤알,20150330000050,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150330000050,separate,declared,2014,FY,17,12,20,LOW
01043853,베노티앤알,20150514000043,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150514000043,separate,declared,2015,Q1,17,10,20,LOW
01043853,베노티앤알,20150813000001,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150813000001,separate,declared,2015,H1,17,12,21,LOW
01043853,베노티앤알,20151116000025,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000025,separate,declared,2015,Q3,18,10,11,LOW
01046708,바디텍메드,20150330001601,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150330001601,separate,declared,2014,FY,17,11,17,LOW
01046708,바디텍메드,20150515000898,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515000898,separate,declared,2015,Q1,18,11,18,LOW
01046708,바디텍메드,20150817001270,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817001270,separate,declared,2015,H1,17,11,13,LOW
01047169,지란지교시큐리티,20150331000999,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150331000999,separate,declared,2014,FY,17,13,16,LOW
01047169,지란지교시큐리티,20150515000332,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515000332,separate,declared,2015,Q1,20,15,21,LOW
01047169,지란지교시큐리티,20150817000579,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000579,separate,declared,2015,H1,18,14,18,LOW
01047169,지란지교시큐리티,20151116000083,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000083,separate,declared,2015,Q3,18,14,18,LOW
01047169,지란지교시큐리티,20160330000031,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330000031,separate,declared,2015,FY,17,13,17,LOW
01047169,지란지교시큐리티,20160330001585,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330001585,separate,declared,2015,FY,17,13,17,LOW
01047169,지란지교시큐리티,20160331000013,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160331000013,separate,declared,2015,FY,17,13,17,LOW
01047169,지란지교시큐리티,20160516000613,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516000613,separate,declared,2016,Q1,17,11,11,LOW
01047169,지란지교시큐리티,20160516000661,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516000661,separate,declared,2015,FY,17,13,17,LOW
01047169,지란지교시큐리티,20160812000614,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000614,separate,declared,2016,H1,17,15,19,LOW
01047415,정다운,20150324000126,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150324000126,separate,declared,2014,FY,18,11,19,LOW
01047415,정다운,20150512000106,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150512000106,separate,declared,2015,Q1,18,11,20,LOW
01047415,정다운,20150817001062,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817001062,separate,declared,2015,H1,19,12,17,LOW
01047415,정다운,20151116000656,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000656,separate,declared,2015,Q3,19,11,17,LOW
01047415,정다운,20160329000919,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160329000919,separate,declared,2015,FY,18,12,20,LOW
01047415,정다운,20160511001004,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160511001004,separate,declared,2015,FY,18,12,20,LOW
01047415,정다운,20160516002959,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002959,separate,declared,2016,Q1,19,11,19,LOW
01047451,셀바스헬스케어,20150331000052,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150331000052,separate,declared,2014,FY,18,12,20,LOW
01047451,셀바스헬스케어,20150514000094,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150514000094,separate,declared,2015,Q1,17,12,19,LOW
01047451,셀바스헬스케어,20150817000147,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000147,separate,declared,2015,H1,17,12,16,LOW
01047451,셀바스헬스케어,20151113000051,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000051,separate,declared,2015,Q3,17,12,16,LOW
01047451,셀바스헬스케어,20160330003459,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003459,separate,declared,2015,FY,17,12,16,LOW
01047451,셀바스헬스케어,20160513001914,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513001914,separate,declared,2015,FY,17,12,16,LOW
01047451,셀바스헬스케어,20160513002149,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513002149,separate,declared,2016,Q1,17,9,15,LOW
01047451,셀바스헬스케어,20160812000609,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000609,separate,declared,2016,H1,17,10,15,LOW
01047451,셀바스헬스케어,20190823000173,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190823000173,consolidated,xbrl,2019,Q1,37,12,9,LOW
01047451,셀바스헬스케어,20190823000173,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190823000173,separate,xbrl,2019,Q1,35,11,5,LOW
01047707,포톤,20150318000269,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150318000269,separate,declared,2014,FY,18,11,18,LOW
01047707,포톤,20150507000700,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150507000700,separate,declared,2015,Q1,19,11,20,LOW
01047707,포톤,20150803000166,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150803000166,separate,declared,2015,H1,18,11,20,LOW
01047707,포톤,20151110000039,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151110000039,separate,declared,2015,Q3,18,11,20,LOW
01049422,썸에이지,20150330000425,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150330000425,separate,declared,2014,FY,20,12,15,LOW
01049422,썸에이지,20150512000368,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150512000368,separate,declared,2015,Q1,20,13,17,LOW
01049422,썸에이지,20150519000347,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150519000347,separate,xbrl,2015,Q1,22,7,5,LOW
01049422,썸에이지,20150812000044,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150812000044,separate,declared,2015,H1,20,13,21,LOW
01049422,썸에이지,20151104000069,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151104000069,separate,declared,2015,Q3,20,13,21,LOW
01049422,썸에이지,20160329000670,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160329000670,separate,declared,2015,FY,20,12,23,LOW
01049422,썸에이지,20160513002222,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513002222,separate,declared,2015,FY,20,12,23,LOW
01061327,클래시스,20150508000075,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150508000075,separate,declared,2015,Q1,19,14,16,LOW
01061327,클래시스,20150812000132,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150812000132,separate,declared,2015,H1,19,14,16,LOW
01061327,클래시스,20151102000349,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151102000349,separate,declared,2015,Q3,20,14,16,LOW
01061327,클래시스,20160315000046,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160315000046,separate,declared,2015,FY,19,14,20,LOW
01061327,클래시스,20160512000705,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160512000705,separate,declared,2015,FY,19,14,20,LOW
01061327,클래시스,20160513002306,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513002306,separate,declared,2016,Q1,16,10,17,LOW
01061327,클래시스,20160805000222,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160805000222,separate,declared,2016,H1,16,11,17,LOW
01061327,클래시스,20161104000209,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161104000209,separate,declared,2016,Q3,16,10,19,LOW
01061327,클래시스,20170329000536,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170329000536,separate,declared,2016,FY,16,10,17,LOW
01061327,클래시스,20170511001820,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170511001820,separate,declared,2017,Q1,16,10,12,LOW
01061327,클래시스,20170810000092,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170810000092,separate,declared,2017,H1,16,10,14,LOW
01061327,클래시스,20171113000521,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171113000521,separate,declared,2017,Q3,16,10,14,LOW
01061497,FSN,20150515000348,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515000348,separate,declared,2015,Q1,16,14,23,LOW
01061497,FSN,20150817000603,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000603,separate,declared,2015,H1,19,11,20,LOW
01061497,FSN,20151116000090,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000090,separate,declared,2015,Q3,19,11,20,LOW
01061497,FSN,20160330000064,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330000064,separate,declared,2015,FY,19,10,20,LOW
01061497,FSN,20160516000571,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516000571,separate,declared,2016,Q1,19,10,25,LOW
01061497,FSN,20160516000682,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516000682,separate,declared,2015,FY,19,10,20,LOW
01061497,FSN,20160812000558,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000558,separate,declared,2016,H1,19,10,26,LOW
01061558,덕산네오룩스,20150331003785,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150331003785,separate,declared,2014,FY,26,,6,LOW
01062867,디알텍,20150817000499,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000499,separate,declared,2015,H1,15,11,17,LOW
01062867,디알텍,20151113000433,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000433,separate,declared,2015,Q3,15,11,17,LOW
01062867,디알텍,20160328000037,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160328000037,separate,declared,2015,FY,16,12,18,LOW
01062867,디알텍,20160511000086,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160511000086,separate,declared,2015,FY,16,12,18,LOW
01062867,디알텍,20160511001817,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160511001817,separate,declared,2016,Q1,16,12,20,LOW
01062867,디알텍,20160809000116,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160809000116,separate,declared,2016,H1,17,12,21,LOW
01062867,디알텍,20161110000025,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161110000025,separate,declared,2016,Q3,17,12,21,LOW
01063990,로보로보,20150514000103,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150514000103,separate,declared,2015,Q1,14,12,10,LOW
01063990,로보로보,20150817000173,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000173,separate,declared,2015,H1,17,12,19,LOW
01063990,로보로보,20151113000057,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000057,separate,declared,2015,Q3,17,12,19,LOW
01063990,로보로보,20160330004319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330004319,separate,declared,2015,FY,17,10,17,LOW
01063990,로보로보,20160513002006,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513002006,separate,declared,2015,FY,17,10,17,LOW
01063990,로보로보,20160513002224,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513002224,separate,declared,2016,Q1,17,9,17,LOW
01063990,로보로보,20160812000623,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000623,separate,declared,2016,H1,18,10,17,LOW
01063990,로보로보,20161114000505,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114000505,separate,declared,2016,Q3,18,10,17,LOW
01063990,로보로보,20170330001528,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170330001528,separate,declared,2016,FY,17,10,17,LOW
01063990,로보로보,20170515000559,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515000559,separate,declared,2017,Q1,17,9,17,LOW
01063990,로보로보,20170814000722,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170814000722,separate,declared,2017,H1,17,10,14,LOW
01063990,로보로보,20171114000016,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114000016,separate,declared,2017,Q3,17,13,19,LOW
01064069,토박스코리아,20150817000252,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000252,separate,declared,2015,H1,19,6,23,LOW
01064069,토박스코리아,20151113000008,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000008,separate,declared,2015,Q3,18,6,23,LOW
01064069,토박스코리아,20160330001082,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330001082,separate,declared,2015,FY,18,10,15,LOW
01064069,토박스코리아,20160816000387,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816000387,separate,declared,2016,H1,18,10,16,LOW
01064069,토박스코리아,20170330000611,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170330000611,separate,declared,2016,FY,18,10,16,LOW
01064069,토박스코리아,20170516000119,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170516000119,separate,xbrl,2017,Q1,13,9,11,LOW
01065013,콜마바이오텍,20150812000302,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150812000302,separate,declared,2015,H1,18,10,18,LOW
01065013,콜마바이오텍,20151113000528,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000528,separate,declared,2015,Q3,18,9,18,LOW
01065013,콜마바이오텍,20160330001746,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330001746,separate,declared,2015,FY,18,10,18,LOW
01065013,콜마바이오텍,20160511001057,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160511001057,separate,declared,2015,FY,18,10,18,LOW
01065013,콜마바이오텍,20160516001305,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516001305,separate,declared,2016,Q1,18,10,20,LOW
01065013,콜마바이오텍,20160811000072,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160811000072,separate,declared,2016,H1,18,11,19,LOW
01065013,콜마바이오텍,20161114002592,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114002592,separate,declared,2016,Q3,18,11,,LOW
01065013,콜마바이오텍,20170331000097,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331000097,separate,declared,2016,FY,18,10,19,LOW
01065013,콜마바이오텍,20170515005025,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515005025,separate,declared,2017,Q1,18,9,11,LOW
01065013,콜마바이오텍,20170517000095,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170517000095,separate,xbrl,2017,Q1,13,5,6,LOW
01065013,콜마바이오텍,20170529000084,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170529000084,separate,xbrl,2017,Q1,13,5,6,LOW
01065679,이노인스트루먼트,20150811000050,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150811000050,separate,declared,2015,H1,16,10,18,LOW
01065679,이노인스트루먼트,20151113000281,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000281,separate,declared,2015,Q3,15,10,17,LOW
01065679,이노인스트루먼트,20160330000214,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330000214,separate,declared,2015,FY,15,11,17,LOW
01065679,이노인스트루먼트,20160513004340,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513004340,separate,declared,2015,FY,15,11,17,LOW
01065679,이노인스트루먼트,20160513004696,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513004696,separate,declared,2016,Q1,15,11,20,LOW
01065679,이노인스트루먼트,20160805000137,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160805000137,separate,declared,2016,H1,15,11,20,LOW
01065679,이노인스트루먼트,20161110000479,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161110000479,separate,declared,2016,Q3,15,11,18,LOW
01065679,이노인스트루먼트,20170331004603,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331004603,separate,declared,2016,FY,15,11,18,LOW
01067808,넵튠,20150812000432,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150812000432,separate,declared,2015,H1,21,20,17,LOW
01067808,넵튠,20150817000007,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000007,separate,xbrl,2015,H1,9,4,4,LOW
01067808,넵튠,20160330002890,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330002890,separate,declared,2015,FY,17,11,20,LOW
01067808,넵튠,20160511003146,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160511003146,separate,declared,2015,FY,17,11,20,LOW
01067808,넵튠,20160516001252,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516001252,separate,declared,2016,Q1,18,11,23,LOW
01067808,넵튠,20160812000610,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000610,separate,declared,2016,H1,18,11,12,LOW
01067808,넵튠,20161111000060,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161111000060,separate,declared,2016,Q3,18,11,12,LOW
01068348,러셀,20150813001173,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150813001173,separate,declared,2015,H1,16,11,18,LOW
01068348,러셀,20151116000251,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000251,separate,declared,2015,Q3,17,11,17,LOW
01068348,러셀,20160330000145,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330000145,separate,declared,2015,FY,17,11,17,LOW
01068348,러셀,20160516001730,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516001730,separate,declared,2016,Q1,17,10,19,LOW
01068348,러셀,20160812000715,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000715,separate,declared,2016,H1,18,11,22,LOW
01068348,러셀,20161114001128,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001128,separate,declared,2016,Q3,17,11,19,LOW
01068348,러셀,20170331000404,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331000404,separate,declared,2016,FY,17,11,19,LOW
01068348,러셀,20170515001721,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515001721,separate,declared,2017,Q1,17,10,13,LOW
01068348,러셀,20170814000137,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170814000137,separate,declared,2017,H1,17,12,16,LOW
01068348,러셀,20171114000114,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114000114,separate,declared,2017,Q3,15,12,14,LOW
01068348,러셀,20180330001335,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180330001335,separate,declared,2017,FY,17,11,16,LOW
01068348,러셀,20180515000499,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515000499,separate,declared,2018,Q1,17,10,12,LOW
01071944,미래생명자원,20150817000448,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000448,separate,declared,2015,H1,17,12,19,LOW
01071944,미래생명자원,20151113000061,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151113000061,separate,declared,2015,Q3,17,12,19,LOW
01071944,미래생명자원,20160330004509,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330004509,separate,declared,2015,FY,17,12,19,LOW
01071944,미래생명자원,20160513002017,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513002017,separate,declared,2015,FY,17,12,19,LOW
01071944,미래생명자원,20160513002292,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160513002292,separate,declared,2016,Q1,17,9,19,LOW
01071944,미래생명자원,20160812000635,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000635,separate,declared,2016,H1,18,10,19,LOW
01071944,미래생명자원,20161114000510,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114000510,separate,declared,2016,Q3,17,10,19,LOW
01071944,미래생명자원,20170330001585,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170330001585,separate,declared,2016,FY,17,11,19,LOW
01071944,미래생명자원,20170515000718,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515000718,separate,declared,2017,Q1,17,9,19,LOW
01071944,미래생명자원,20170814000729,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170814000729,separate,declared,2017,H1,17,10,15,LOW
01071944,미래생명자원,20171114000012,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114000012,separate,declared,2017,Q3,17,10,15,LOW
01078178,RFHIC,20150811000256,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150811000256,separate,declared,2015,H1,21,10,18,LOW
01078178,RFHIC,20151110000143,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151110000143,separate,declared,2015,Q3,20,10,16,LOW
01078178,RFHIC,20160330004387,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330004387,separate,declared,2015,FY,19,10,17,LOW
01078178,RFHIC,20160808000348,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160808000348,separate,declared,2016,H1,21,10,19,LOW
01078178,RFHIC,20161107000156,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161107000156,separate,declared,2016,Q3,19,10,18,LOW
01078178,RFHIC,20170324000480,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170324000480,separate,declared,2016,FY,19,10,18,LOW
01078178,RFHIC,20170810000470,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170810000470,separate,declared,2017,H1,19,10,19,LOW
01090471,SFA넥셀,20151106000333,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151106000333,separate,declared,2015,Q3,16,10,20,LOW
01090471,SFA넥셀,20160330004153,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330004153,separate,declared,2015,FY,17,12,21,LOW
01090471,SFA넥셀,20160512000845,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160512000845,separate,declared,2015,FY,17,12,21,LOW
01090471,SFA넥셀,20160516001211,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516001211,separate,declared,2016,Q1,16,10,22,LOW
01090471,SFA넥셀,20160812001024,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812001024,separate,declared,2016,H1,16,10,18,LOW
01090471,SFA넥셀,20161108000115,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161108000115,separate,declared,2016,Q3,16,10,22,LOW
01091054,쎄노텍,20160330002476,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330002476,separate,declared,2015,FY,21,11,15,LOW
01091054,쎄노텍,20160510000250,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160510000250,separate,declared,2015,FY,21,11,15,LOW
