corp_code,statement_type,prev_year,next_year,revenue,operating_income,prev_deriv,next_deriv
00877059,separate,2016,2017,107648320158,3407396335,native,native
00877819,separate,2017,2018,11674773828,-997678212,native,native
00878696,consolidated,2020,2021,139988770066,75931761968,native,native
00878696,separate,2020,2021,143706032400,75004986390,native,native
00878915,separate,2016,2017,22000000,,native,native
00879020,consolidated,2015,2016,37330160564,2125077420,native,native
00879020,separate,2015,2016,37305414424,2176848786,native,native
00883980,consolidated,2012,2013,31613249216,7130073588,native,native
00883980,separate,2011,2012,37120682782,8230519268,native,native
00885906,consolidated,2022,2023,10538071381,1986587655,native,native
00885906,separate,2022,2023,9178039561,1441487707,native,native
00888347,consolidated,2015,2016,22654038933,8790120343,native,native
00888347,separate,2015,2016,6622167000,1508125447,native,native
00892526,consolidated,2018,2019,11791018247,498773850,native,native
00892526,separate,2018,2019,6246280389,-126632295,native,native
00896285,consolidated,2011,2012,324372000000,7253000000,native,native
00896285,separate,2011,2012,314582000000,7253000000,native,native
00896753,consolidated,2014,2015,2299357360,-1466150071,native,native
00896753,separate,2012,2013,3273574677,-822589264,native,native
00897752,consolidated,2018,2019,33606199879,7300329215,native,native
00897752,separate,2018,2019,25412493375,4969860123,native,native
00899459,consolidated,2015,2016,22268752818,4279281224,native,native
00899459,separate,2015,2016,21259216421,4442625445,native,native
00899556,separate,2011,2012,7683577060,704602106,native,native
00904672,consolidated,2017,2018,507356062640,74170740454,native,native
00904672,separate,2017,2018,311222345984,23636951770,native,native
00910840,consolidated,2019,2020,16890709376,-1250621087,native,native
00910840,separate,2014,2015,8586563270,-826900883,native,native
00911229,separate,2021,2022,14149761610,2339412447,native,native
00911955,consolidated,2015,2016,83433211151,27579513870,native,native
00911955,separate,2015,2016,83433211151,27605021020,native,native
00913689,consolidated,2019,2020,60666754355,905946392,native,native
00913689,separate,2019,2020,30831887701,2092473881,native,native
00915508,consolidated,2022,2023,4486084248,-464992919,native,native
00915508,separate,2016,2017,4484597773,1038899973,native,native
00916516,consolidated,2015,2016,7692600327,839809120,native,native
00916516,separate,2015,2016,7740104511,541199175,native,native
00916826,consolidated,2020,2021,5241373693,601074341,native,native
00916826,separate,2020,2021,5241373693,643578568,native,native
00917861,consolidated,2014,2015,29660856012,8315402837,native,native
00917861,separate,2014,2015,21176281486,7251935039,native,native
00918222,consolidated,2016,2017,8730185926,388379368,native,native
00918222,separate,2016,2017,5312466879,-1635287731,native,native
00919966,consolidated,2014,2015,341855182,4185850810,native,native
00919966,separate,2014,2015,154543044,1735381659,native,native
00920379,consolidated,2020,2021,42415884647,1763687946,native,native
00920379,separate,2020,2021,42415884647,1800160977,native,native
00921916,consolidated,2020,2021,1989912139,185202914,native,native
00921916,separate,2020,2021,1972893179,200002331,native,native
00922304,consolidated,2021,2022,13172105209,2379431576,native,native
00922304,separate,2021,2022,9781378876,986058626,native,native
00923516,separate,2023,2024,10863145127,838813281,native,native
00923792,consolidated,2014,2015,36755298901,8291077642,native,native
00923792,separate,2013,2014,24587830766,6517511670,native,native
00923826,consolidated,2015,2016,4411214311,-2477111760,native,native
00923826,separate,2015,2016,4411214311,-2402296917,native,native
00925189,consolidated,2014,2015,10795474458,35760955,native,native
00925189,separate,2014,2015,10795474458,281034148,native,native
00925295,consolidated,2014,2015,11174287435,747626204,native,native
00925295,separate,2014,2015,7285167126,581032492,native,native
00925374,consolidated,2022,2023,85957513911,6617871112,native,native
00925374,separate,2022,2023,85957513911,6676371293,native,native
00925587,consolidated,2020,2021,12899541929,-229193587,native,native
00925587,separate,2020,2021,12724247029,41949633,native,native
00926522,consolidated,2016,2017,1958227613,349529753,native,native
00926522,separate,2014,2015,1516494087,25436496,native,native
00927558,consolidated,2021,2022,10721531034,-304221704,native,native
00927558,separate,2016,2017,1969316848,-997340473,native,native
00936787,consolidated,2012,2013,267765919126,6765818673,native,native
00936787,separate,2012,2013,214686710579,6945425886,native,native
00937324,consolidated,2012,2013,1679313205652,262022621747,native,native
00937324,separate,2012,2013,981174281265,144267702626,native,native
00938721,consolidated,2017,2018,14361320301,-4852281946,native,native
00938721,separate,2017,2018,14361320301,-4894533134,native,native
00939687,consolidated,2015,2016,60350488421,5879287546,native,native
00939687,separate,2012,2013,50452047471,5596781818,native,native
00939942,consolidated,2015,2016,2159885332,-320962696,recomposed,recomposed
00939942,consolidated,2024,2025,9410310502,399948712,recomposed,recomposed
00939942,separate,2015,2016,2110189317,-239190080,recomposed,recomposed
00942131,consolidated,2018,2019,16481389837,1790046583,native,native
00942131,separate,2016,2017,10728898007,2214976339,native,native
00945457,consolidated,2019,2020,895605707,-3565180816,native,native
00945457,separate,2015,2016,258474807,-1141800157,native,native
00946030,consolidated,2018,2019,5873530058,-450120032,native,native
00946030,separate,2018,2019,5520154222,-438066927,native,native
00956028,consolidated,2013,2014,10837705000,1764158000,native,native
00956028,separate,2013,2014,10834911000,2112538000,native,native
00956930,consolidated,2013,2014,146679329082,11557116883,native,native
00956930,separate,2012,2013,47910111026,3417470412,native,native
00957373,consolidated,2022,2023,17709722764,2250303680,native,native
00957373,separate,2022,2023,17637722917,2159667122,native,native
00957735,consolidated,2016,2017,57283867824,5854063950,native,native
00957735,separate,2016,2017,57339859007,6532712134,native,native
00958327,separate,2021,2022,13400288300,2806023085,native,native
00958451,separate,2023,2024,11873708634,1374674915,native,native
00958664,consolidated,2022,2023,79028756346,3394845348,native,native
00958664,separate,2022,2023,51762171595,848634967,native,native
00959210,separate,2023,2024,9136948225,1060698034,native,native
00959229,consolidated,2018,2019,3942975322,800094603,native,native
00959229,consolidated,2023,2024,5061274669,-1881334387,native,native
00959229,separate,2018,2019,3942975322,1043320864,native,native
00961507,consolidated,2017,2018,6246986069,681616547,native,native
00961507,consolidated,2020,2021,32243998806,-929768931,native,native
00961507,separate,2017,2018,6246986069,684594547,native,native
00961570,consolidated,2020,2021,12917788984,346886364,native,native
00961570,separate,2020,2021,12859799874,435969683,native,native
00961774,consolidated,2017,2018,11672025533,2934597327,native,native
00961774,separate,2017,2018,11807002871,2747281507,native,native
00962223,consolidated,2017,2018,3511738037,-831077858,native,native
00962223,separate,2017,2018,3511738037,-606655831,native,native
00962393,consolidated,2020,2021,15338358369,571949431,native,native
00962393,separate,2020,2021,15129762242,512072140,native,native
00962922,separate,2015,2016,416377154,-1365779903,native,native
00963976,consolidated,2017,2018,20092143374,-3093018750,native,native
00963976,separate,2017,2018,18321762256,-2005002240,native,native
00964595,consolidated,2020,2021,2265920638,-216322131,native,native
00964595,separate,2019,2020,2232597432,101401305,native,native
00965318,consolidated,2020,2021,1823027517,-1108346592,native,native
00965512,separate,2022,2023,2169001597,-944821497,native,native
00965813,consolidated,2016,2017,4500604063,830606122,native,native
00965813,separate,2016,2017,3944579942,239795819,native,native
00966168,consolidated,2018,2019,11715958832,13639030,native,native
00966168,separate,2018,2019,11715958832,25960160,native,native
00970453,consolidated,2016,2017,12445331004,5226059787,native,native
00970453,separate,2015,2016,11818689784,3635717525,native,native
00971726,separate,2018,2019,3452824319,-315102653,native,native
00972503,separate,2021,2022,14304693839,355839125,native,native
00974927,consolidated,2014,2015,12928267936,-1653261997,native,native
00974927,separate,2014,2015,12208425210,-1172591583,native,native
00975290,consolidated,2021,2022,30619870345,5298432608,native,native
00975290,separate,2019,2020,4098057553,-343620041,native,native
00977377,consolidated,2021,2022,418640487,-4889332649,native,native
00977377,separate,2021,2022,418640487,-4684900091,native,native
00977641,consolidated,2014,2015,4384701976,686428315,native,native
00977641,separate,2014,2015,4384701976,800626810,native,native
00977650,consolidated,2013,2014,428504917,953911368,native,native
00977650,separate,2013,2014,428504917,676282787,native,native
00980043,consolidated,2022,2023,3484490129,-637588295,native,native
00980043,separate,2022,2023,3484490129,-613808539,native,native
00982023,consolidated,2021,2022,35291470001,2300017363,native,native
00982023,separate,2021,2022,37292429440,2119864192,native,native
00983040,consolidated,2013,2014,154416831246,22741531898,native,native
00983040,separate,2013,2014,16343989885,14909140283,native,native
00983271,consolidated,2013,2014,152127845876,22289995912,native,native
00983271,separate,2013,2014,80877152403,18700722510,native,native
00983916,consolidated,2015,2016,1587117148,162923134,native,native
00983916,separate,2015,2016,1283217771,72989730,native,native
00983934,consolidated,2022,2023,31447110379,-9742076351,native,native
00983934,separate,2019,2020,30330630140,-2894446388,native,native
00985686,consolidated,2015,2016,4111945205,39047418,native,native
00986898,consolidated,2019,2020,10965308025,2121148113,native,native
00986898,separate,2019,2020,10980023214,2269478088,native,native
00988364,consolidated,2015,2016,4255526218,215470820,native,native
00989619,consolidated,2014,2015,1777835283,503248736,native,native
00989619,separate,2014,2015,1452605283,181988426,native,native
00989664,consolidated,2015,2016,3541680590,-769940437,native,native
00989664,separate,2015,2016,172800000,-1401696089,native,native
00990165,consolidated,2013,2014,86305023762,308452012,native,native
00990165,separate,2013,2014,81439119198,-440623596,native,native
00990819,consolidated,2021,2022,12611823463,-1661251647,native,native
00990819,separate,2021,2022,12595969481,-1639599029,native,native
00991191,separate,2015,2016,509081598,-607392665,native,native
00991298,consolidated,2022,2023,256813412,-1698075710,native,native
00991298,separate,2020,2021,382872292,-1111186681,native,native
00992543,consolidated,2017,2018,11765415105,2538513509,native,native
00992543,separate,2017,2018,11764362997,2686742320,native,native
00992871,consolidated,2017,2018,218540427112,18801259428,native,native
00992871,separate,2013,2014,138681081939,15238701431,native,native
00993931,separate,2016,2017,29566918562,7149070442,native,native
00995993,consolidated,2018,2019,3973101365,-2359602261,native,native
00995993,separate,2015,2016,1310129543,-168077528,native,native
00997812,consolidated,2016,2017,26619751901,4943811493,native,native
00997812,separate,2016,2017,13130241008,2297719909,native,native
01003040,consolidated,2014,2015,4503611895,620262198,native,native
01008762,consolidated,2015,2016,2667869974,-2819566825,native,native
01008762,separate,2014,2015,7652818625,1215286639,native,native
01009789,consolidated,2013,2014,33115367784,3968880293,native,native
01009789,separate,2013,2014,22891012225,1488254477,native,native
01010110,consolidated,2016,2017,41396400759,16781323652,native,native
01010110,separate,2015,2016,37578077237,5956388128,native,native
01010642,consolidated,2019,2020,15202789048,-350379159,native,native
01010642,separate,2016,2017,10354145643,909753235,native,native
01011438,consolidated,2021,2022,14754253077,1451685023,native,native
01011438,separate,2016,2017,9663544667,1576145342,native,native
01011526,consolidated,2021,2022,106397203426,-7940925649,native,native
01011526,separate,2021,2022,35792199034,-5720455826,native,native
01012640,consolidated,2023,2024,16411033185,-1859018127,native,native
01012640,separate,2023,2024,11299344469,1202933450,native,native
01012987,separate,2021,2022,13622009576,197154835,native,native
01013311,consolidated,2016,2017,17592661151,5167908742,native,native
01013311,separate,2015,2016,8041788274,3359240504,native,native
01013694,consolidated,2021,2022,89971028200,4552383100,native,native
01013694,separate,2021,2022,89857773288,4772075377,native,native
01014055,consolidated,2017,2018,4835187406,-3314544649,native,native
01014055,separate,2017,2018,7747572354,-1619934171,native,native
01014718,separate,2020,2021,10625834205,653604244,native,native
01015160,consolidated,2020,2021,10997525590,-241179193,native,native
01015160,separate,2020,2021,10993716408,151968785,native,native
01016479,consolidated,2021,2022,9937291524,-1644276828,native,native
01016479,separate,2020,2021,22641840974,8459150716,native,native
01020524,consolidated,2017,2018,22419330167,962937587,native,native
01020524,separate,2016,2017,27163510750,2256259890,native,native
01020843,consolidated,2016,2017,7312059752,514651921,native,native
01020843,separate,2015,2016,4928771204,374841871,native,native
01021639,consolidated,2023,2024,23875199120,-593727897,native,native
01021639,separate,2023,2024,23875199120,-530968491,native,native
01021666,consolidated,2020,2021,25809856748,5629970921,native,native
01021666,separate,2019,2020,18803424887,3179882987,native,native
01021949,consolidated,2015,2016,6128311856,269163650,native,native
01021949,consolidated,2017,2018,4873662547,-4927772163,native,native
01021949,separate,2015,2016,6128311856,835231540,native,native
01022902,consolidated,2021,2022,3026782787,-839667459,native,native
01022902,separate,2021,2022,3044309927,-796559174,native,native
01023318,consolidated,2021,2022,7859247448,75396698,native,native
01023318,separate,2020,2021,5181145072,200276918,native,native
01025644,consolidated,2017,2018,1157153985,-2470992402,native,native
01025644,separate,2015,2016,492863182,-1966639950,native,native
01026157,consolidated,2022,2023,85716064145,-4986365556,native,native
01026157,separate,2022,2023,79418840734,-4930698519,native,native
01026616,separate,2023,2024,5583061160,-717731926,native,native
01027794,consolidated,2017,2018,16046634130,4386903235,native,native
01027794,separate,2017,2018,15839425692,4407900041,native,native
01027828,separate,2023,2024,28163428773,2807819649,native,native
01030503,separate,2023,2024,10331300934,1270373885,native,native
01031229,consolidated,2018,2019,8934121865,737102919,native,native
01031229,separate,2018,2019,8564870134,849042965,native,native
01031502,consolidated,2014,2015,14527317081,123590072,native,native
01031502,separate,2014,2015,14558642487,-107204525,native,native
01032404,consolidated,2014,2015,54831871548,7691910450,native,native
01032404,separate,2014,2015,54831871548,7630679022,native,native
01032413,consolidated,2016,2017,77351644607,10456955846,native,native
01032413,separate,2016,2017,77351644607,10489714418,native,native
01032486,consolidated,2016,2017,929859625000,93287032000,native,native
01032486,separate,2016,2017,6740471000,1521712000,native,native
01033591,consolidated,2022,2023,12618268977,467030301,native,native
01033591,separate,2022,2023,11836364276,879709915,native,native
01035368,consolidated,2022,2023,14960529578,1591941530,native,native
01035368,separate,2022,2023,14037558283,1338324386,native,native
01035678,consolidated,2014,2015,9041074339,1299402210,native,native
01035678,separate,2014,2015,1061762827,-54003666,native,native
01036367,consolidated,2015,2016,3307155648,1180370514,native,native
01036446,consolidated,2014,2015,571255313022,38376385543,native,native
01036446,separate,2014,2015,251837735208,6223163523,native,native
01037214,consolidated,2018,2019,8506643590,1373438135,native,native
01037214,separate,2017,2018,2661554764,-140160697,native,native
01042085,consolidated,2015,2016,4160662405,-848183414,native,native
01042429,consolidated,2017,2018,1224903385,-1681564136,native,native
01042711,consolidated,2017,2018,8637595498,65725217,native,native
01042775,consolidated,2014,2015,1269063935633,59604126380,native,native
01042775,separate,2014,2015,754120065256,17015467915,native,native
01042979,consolidated,2019,2020,2107370356,141004135,native,native
01043853,consolidated,2015,2016,4409707008,-348138327,native,native
01043853,separate,2014,2015,0,-14698713,native,native
01046391,consolidated,2022,2023,708208167,-3305494466,native,native
01046391,separate,2017,2018,111787470,-902665400,native,native
01046708,consolidated,2015,2016,10099489223,2551063145,native,native
01047169,consolidated,2017,2018,7643779692,-4185072227,native,native
01047415,consolidated,2016,2017,18143215868,2526949880,native,native
01047451,consolidated,2016,2017,6593295444,315176923,native,native
01047451,separate,2014,2015,0,-23664012,native,native
01047707,consolidated,2015,2016,17443233424,3637366144,native,native
01047840,consolidated,2016,2017,7571086226,1415604552,native,native
01049167,consolidated,2020,2021,12559411787,1360540996,native,native
01049167,separate,2020,2021,12559411787,1432792479,native,native
01049422,consolidated,2016,2017,1819663297,-1538722925,native,native
01050738,consolidated,2020,2021,4230639502,-2382852180,native,native
01050738,separate,2020,2021,4147489804,-1549371166,native,native
01051065,consolidated,2020,2021,17321885005,595186360,native,native
01051065,separate,2020,2021,17327705005,599772850,native,native
01051092,consolidated,2021,2022,18415651405,3954366102,native,native
01051092,separate,2016,2017,148668495,-704054523,native,native
01051472,consolidated,2020,2021,449821169,-1929669771,native,native
01051472,separate,2020,2021,393556620,-1600192478,native,native
01053540,consolidated,2017,2018,1533537376,-1614764551,native,native
01053540,separate,2016,2017,536259918,-1125690613,native,native
01058101,consolidated,2016,2017,1946799735,-759549519,native,native
01058101,separate,2016,2017,1818258860,-774248213,native,native
01059605,consolidated,2014,2015,77387345667,4092781870,native,native
01059605,separate,2014,2015,74995928589,4641141652,native,native
01060744,consolidated,2014,2015,376398355000,21026901000,native,native
01060744,separate,2014,2015,341483494000,22100904000,native,native
01060814,consolidated,2022,2023,91048000000,-74000000,native,native
01060814,separate,2017,2018,75549000000,1810000000,native,native
01061327,consolidated,2017,2018,9831002464,2581680088,native,native
01061497,consolidated,2016,2017,6603776621,-312245676,native,native
01061558,consolidated,2021,2022,41637144790,12357060849,native,native
01061558,separate,2014,2015,8751622554,482024161,native,native
01062177,consolidated,2023,2024,1262536366,-2166750602,native,native
01062177,separate,2020,2021,20839966804,13211853563,native,native
01062867,consolidated,2016,2017,7933123325,361397172,native,native
01063884,separate,2015,2016,0,-12294450,native,native
01063954,consolidated,2019,2020,531579815,-2052698817,native,native
01063954,separate,2019,2020,531579815,-1952782790,native,native
01063990,consolidated,2017,2018,2740992075,-17307464,native,native
01064069,consolidated,2021,2022,10739867908,871244972,native,native
01065679,consolidated,2017,2018,11538600788,157150759,native,native
01067516,consolidated,2014,2015,25339184500,6915065991,native,native
01067516,separate,2014,2015,23047609090,6823294540,native,native
01067808,consolidated,2016,2017,5671721671,-934331410,native,native
01068348,consolidated,2019,2020,9066346109,1020790796,native,native
01068737,consolidated,2020,2021,41263635334,7499344075,native,native
01068737,separate,2020,2021,30720181872,5157825670,native,native
01069736,separate,2019,2020,13607217185,1669242789,native,native
01070149,consolidated,2016,2017,8481836,-2377236615,native,native
01070149,separate,2016,2017,3300000,-1927584980,native,native
01071041,consolidated,2019,2020,1001280892,-1914238117,native,native
01071041,separate,2019,2020,1001280892,-1735104099,native,native
01071944,consolidated,2017,2018,8537360302,377698780,native,native
01073678,consolidated,2016,2017,1171652204,-444735085,native,native
01073678,separate,2016,2017,969287571,-198400207,native,native
01074862,consolidated,2015,2016,39432131173,-4211815483,native,native
01074862,separate,2015,2016,39430231416,-4113151233,native,native
01075126,consolidated,2017,2018,3592411998,-3122058098,native,native
01075126,separate,2015,2016,12899357041,1378972266,native,native
01077577,consolidated,2015,2016,62111378141,2970536345,native,native
01077577,separate,2015,2016,62111378141,2975567101,native,native
01078178,consolidated,2017,2018,22064762250,4846234645,native,native
01080252,consolidated,2020,2021,10161516641,2586230448,native,native
01080252,separate,2020,2021,10161516641,2555744763,native,native
01080687,consolidated,2019,2020,9967437773,-2538298857,native,native
01080687,separate,2017,2018,23579429293,2801636128,native,native
01082348,consolidated,2021,2022,3952913824,-484768412,native,native
01082348,separate,2017,2018,1293887375,-1150285796,native,native
01082418,consolidated,2022,2023,21027440246,255690911,native,native
01082418,separate,2022,2023,19408507276,229285916,native,native
01084294,consolidated,2021,2022,8714919127,-2646321693,native,native
01084294,separate,2021,2022,8701235535,-2639977510,native,native
01084364,consolidated,2019,2020,10870393416,3679185566,native,native
01084364,separate,2016,2017,506250332,-316212821,native,native
01085026,consolidated,2019,2020,7033243950,383098960,native,native
01085026,consolidated,2021,2022,4048513952,-961715930,native,native
01089350,separate,2015,2016,0,-6124900,native,native
01089378,consolidated,2019,2020,9228919002,-816917082,native,native
01090471,consolidated,2016,2017,519943855,-2281369186,native,native
01090471,consolidated,2021,2022,23230381495,1535334686,native,native
01091054,separate,2015,2016,0,-21192440,native,native
01093007,consolidated,2016,2017,82335247330,4931968172,native,native
01093007,separate,2016,2017,501475454,134118340,native,native
01095722,consolidated,2015,2016,197836103062,6304722174,native,native
01095722,separate,2015,2016,190482439459,2067687472,native,native
01096341,consolidated,2021,2022,19150440969,-1523477140,native,native
01098792,consolidated,2018,2019,11051174058,2205645060,native,native
01099667,consolidated,2016,2017,24425115919,4462582046,native,native
01099667,separate,2016,2017,21540997513,5843897618,native,native
01099861,consolidated,2017,2018,28462335487,3778710366,native,native
01099861,separate,2015,2016,4532811773,-721166237,native,native
01101041,consolidated,2021,2022,24492484221,686028199,native,native
01101254,consolidated,2023,2024,9874014019,-800050407,native,native
01101254,separate,2018,2019,5854188719,-492998939,native,native
01105153,consolidated,2023,2024,10881801774,-6885601862,native,native
01105153,separate,2023,2024,10830824763,-5561643353,native,native
01107665,consolidated,2015,2016,73944253,34514353,native,native
01108099,consolidated,2016,2017,33389653836,1617748826,native,native
01108099,separate,2015,2016,35073036245,1430913103,native,native
01108248,consolidated,2019,2020,60427727,-3094060639,native,native
01108248,separate,2018,2019,75727600,-1057239607,native,native
01108442,consolidated,2018,2019,16045843456,-4968853454,native,native
01109070,consolidated,2019,2020,3458933799,255968999,native,native
01109070,separate,2018,2019,2805146786,271330590,native,native
01109539,consolidated,2016,2017,32769657113,3320742643,native,native
01109715,consolidated,2017,2018,2261642297,1023860956,native,native
01109715,separate,2016,2017,1769463687,974692315,native,native
01109937,separate,2018,2019,323943784,-1862531594,native,native
01109955,consolidated,2017,2018,1952482824,-90032245,native,native
01109955,separate,2017,2018,1952482824,-85485295,native,native
01110058,separate,2022,2023,6124433520,-718323891,native,native
01110076,consolidated,2017,2018,9661599301,657630539,native,native
01110182,consolidated,2018,2019,164900400,-1440262346,native,native
01110182,separate,2018,2019,151298183,-1308605761,native,native
01110474,separate,2020,2021,100511282,-5660460492,native,native
01110678,consolidated,2019,2020,95889000,-5294353523,native,native
01110678,separate,2018,2019,99341000,-4088466044,native,native
01112700,separate,2023,2024,2048418462,79158031,native,native
01112889,separate,2020,2021,3621573367,397597629,native,native
01113499,separate,2023,2024,4060219617,-1280131924,native,native
01113718,consolidated,2018,2019,116420909,-2609962737,native,native
01113718,separate,2017,2018,0,-2005961982,native,native
01113754,consolidated,2017,2018,17223056595,2033210960,native,native
01113754,separate,2016,2017,12020992690,2535840284,native,native
01114586,consolidated,2023,2024,1840586552,-522131907,native,native
01114586,separate,2020,2021,1263299588,-1643215918,native,native
01116265,separate,2023,2024,1917504178,-1410596655,native,native
01116502,separate,2020,2021,6475499605,-746112723,native,native
01117413,separate,2020,2021,660907347,-826259461,native,native
01118281,consolidated,2021,2022,525412730,-1860646910,native,native
01118281,separate,2020,2021,8825255,-1363900339,native,native
01124653,consolidated,2016,2017,9510541167,2544664501,native,native
01124653,separate,2015,2016,9396800346,2607808845,native,native
01124680,consolidated,2017,2018,10595911410,1798810210,native,native
01124680,separate,2017,2018,10530399204,1818842864,native,native
01128613,consolidated,2016,2017,165655426158,7711364406,native,native
01128613,separate,2016,2017,6159330579,5902444482,native,native
01128622,consolidated,2019,2020,5550166669,2160319,native,native
01130849,separate,2023,2024,1803101439,-321908415,native,native
01134216,separate,2023,2024,9235748421,2270522810,native,native
01135057,separate,2019,2020,15394611820,492261368,native,native
01135084,separate,2023,2024,24642762811,2093223236,native,native
01135640,consolidated,2021,2022,15516010819,2054402097,native,native
01135640,separate,2021,2022,15508305339,1128649701,native,native
01135941,consolidated,2016,2017,137462211631,32291903617,native,native
01135941,separate,2016,2017,137462211631,32291038101,native,native
01136001,consolidated,2022,2023,823455880,-768019991,native,native
01136001,separate,2019,2020,2170231047,-376675450,native,native
01136348,consolidated,2018,2019,15790395218,206643327,native,native
01136977,consolidated,2023,2024,31010484058,4062606194,native,native
01136977,separate,2023,2024,30409054702,4022217149,native,native
01137295,consolidated,2020,2021,1779161752,-1121274219,native,native
01137295,separate,2020,2021,863982489,-1085358008,native,native
01137903,consolidated,2018,2019,50713494503,1391036234,native,native
01137903,separate,2018,2019,22757789108,1045220089,native,native
01138364,consolidated,2021,2022,22288636430,1748059621,native,native
01138364,separate,2021,2022,16350426467,3956919855,native,native
01139035,consolidated,2020,2021,8488410431,-647785479,native,native
01139035,separate,2020,2021,8488410431,-609077091,native,native
01139266,consolidated,2016,2017,25275941000,4003807000,native,native
01139965,consolidated,2022,2023,4482338218,-1370154116,native,native
01139965,separate,2022,2023,4482338218,-1197749115,native,native
01140837,consolidated,2023,2024,10794745510,-948522023,native,native
01140837,separate,2021,2022,1612950641,-859986105,native,native
01141599,separate,2021,2022,117318935,-1255349761,native,native
01141942,consolidated,2018,2019,37160579892,6118145128,native,native
01141942,separate,2018,2019,15544406040,3112681670,native,native
01142075,separate,2020,2021,13092482363,-140453264,native,native
01144028,consolidated,2017,2018,14567598918,-579886421,native,native
01144028,separate,2017,2018,14551038568,117268128,native,native
01144569,consolidated,2018,2019,1944899000,-494324000,native,native
01144569,separate,2018,2019,2090057000,-472363000,native,native
01146220,consolidated,2021,2022,15604890946,4426121461,native,native
01146822,consolidated,2022,2023,9466922570,389528176,native,native
01146822,separate,2020,2021,3426176979,-292079489,native,native
01147487,consolidated,2023,2024,19673899476,1422569418,native,native
01147487,separate,2023,2024,18918344644,1695502634,native,native
01150515,consolidated,2022,2023,25004212600,9781481137,native,native
01150515,separate,2022,2023,18078467940,6600841149,native,native
01152470,consolidated,2017,2018,75517551993,33473736838,native,native
01152470,separate,2017,2018,70711277602,35360205183,native,native
01152586,consolidated,2021,2022,7677720045,242917598,native,native
01152586,separate,2021,2022,7991950840,242746705,native,native
01153105,consolidated,2020,2021,9569312347,1882120061,native,native
01153105,separate,2020,2021,5932218318,993349498,native,native
01153293,consolidated,2019,2020,118821529,-2436735972,native,native
01153293,separate,2019,2020,118821529,-2400814733,native,native
01157235,consolidated,2016,2017,78982624,-1402806160,native,native
01157235,separate,2016,2017,216222624,-754539343,native,native
01158553,consolidated,2019,2020,9821496899,-1053643591,native,native
01158553,separate,2019,2020,1858212634,-1915721593,native,native
01159233,consolidated,2020,2021,234282693260,12303745561,native,native
01159233,separate,2020,2021,137389600860,-2437816125,native,native
01159853,consolidated,2016,2017,65187058784,7139510220,native,native
01159853,separate,2016,2017,64157785450,8103912026,native,native
01160363,consolidated,2019,2020,167679755808,8819895573,native,native
01160363,separate,2018,2019,180664417470,14548576345,native,native
01160512,consolidated,2016,2017,224309337,43324507,native,native
01160974,separate,2021,2022,4355618271,37206508,native,native
01161432,separate,2023,2024,8177782042,205926605,native,native
01165155,consolidated,2018,2019,3031315536,-134662504,native,native
01165155,separate,2016,2017,1098117009,180672800,native,native
01166109,consolidated,2019,2020,11098139452,960311434,native,native
01167056,consolidated,2016,2017,67271730724,5998769829,native,native
01167056,separate,2016,2017,65419519249,5942788270,native,native
01168383,consolidated,2016,2017,106676462672,2964332969,native,native
01168383,separate,2016,2017,106660400345,3080290483,native,native
01168684,consolidated,2017,2018,79873811564,10656493223,native,native
01168684,separate,2017,2018,76798004946,10606381791,native,native
01169434,consolidated,2016,2017,226108196,55459939,native,native
01170865,consolidated,2018,2019,2965707249,-2566681745,native,native
01174038,consolidated,2019,2020,3421094263,-265973156,native,native
01175499,consolidated,2022,2023,76759501940,3087773343,native,native
01175499,separate,2022,2023,75330787545,3011486084,native,native
01179608,consolidated,2019,2020,13550798988,2193444337,native,native
01179617,consolidated,2022,2023,16648063145,-2270093651,native,native
01181515,consolidated,2018,2019,6224994784,1792227056,native,native
01181515,separate,2018,2019,5712094784,1648266789,native,native
01181807,consolidated,2019,2020,11458265365,-446393966,native,native
01181807,separate,2019,2020,11409660844,-365683189,native,native
01182240,consolidated,2018,2019,9201574573,537406410,native,native
01182240,separate,2017,2018,7007906240,-161260405,native,native
01182259,separate,2022,2023,35504579244,510306582,native,native
01182408,consolidated,2019,2020,3737563023,310013982,native,native
01182550,consolidated,2018,2019,11276593292,-2127460316,native,native
01182550,separate,2018,2019,1259676805,-2208879119,native,native
01182578,consolidated,2018,2019,44090253361,1821246063,native,native
01182578,separate,2018,2019,44090253361,1821246063,native,native
01185566,consolidated,2017,2018,6559608897,26613769,native,native
01185566,consolidated,2023,2024,12011332445,1015626799,native,native
01185566,separate,2017,2018,6111801277,207031408,native,native
01186404,consolidated,2017,2018,7521423876,1387101723,native,native
01186404,separate,2017,2018,7521423876,1492196260,native,native
01187148,consolidated,2017,2018,12631612127,2041375081,native,native
01187148,separate,2017,2018,10809374283,1775087970,native,native
01187494,consolidated,2020,2021,18757042283,2943037274,native,native
01188378,consolidated,2017,2018,6384319163,1412375671,native,native
01188378,separate,2017,2018,6112935896,1372084081,native,native
01189438,consolidated,2019,2020,14617282781,2214100043,native,native
01189438,separate,2019,2020,11346958933,1931862476,native,native
01190124,separate,2019,2020,2661615310,-335986995,native,native
01190568,consolidated,2019,2020,49441025375,6090278997,native,native
01196313,separate,2017,2018,12258960786,849018973,native,native
01199189,consolidated,2019,2020,12740919249,1235138609,native,native
01199550,consolidated,2019,2020,108798952372,3648010644,native,native
