corp_code,corp_name,fiscal_year,fiscal_period,basis,field,db_won,report_won,category,evidence_acode
00330424,LS증권,2025,H1,consolidated,revenue,119967214201,835339912565,ADDITIVE_PAIR_CANDIDATE,
00330424,LS증권,2025,H1,separate,revenue,120716603261,833907732197,ADDITIVE_PAIR_CANDIDATE,
00304915,코리아에셋투자증권,2025,FY,separate,revenue,59720296004,268468292390,ADDITIVE_PAIR_CANDIDATE,
00349811,오션인더블유,2025,FY,consolidated,inventory,7667342381,7667342,CONCEPT_GAP,ifrs-full_InventoriesTotal
00528791,제일엠앤에스,2025,Q3,separate,tax_expense,11056550,1791123093,UNRESOLVED,
00353878,다스코,2025,Q1,consolidated,cfo,8268209561,7110782691,UNRESOLVED,
00353878,다스코,2025,H1,separate,cfo,4621654942,3835404819,UNRESOLVED,
00353878,다스코,2025,H1,consolidated,cfo,10824259045,8875606856,UNRESOLVED,
01258710,이노메트리,2026,Q1,consolidated,controlling_ni,1313854368,1431621928,UNRESOLVED,
01258710,이노메트리,2025,Q1,consolidated,controlling_ni,-1901600200,-1899629023,UNRESOLVED,
01258710,이노메트리,2025,H1,consolidated,controlling_ni,-1342359425,-1433357559,UNRESOLVED,
01258710,이노메트리,2025,FY,consolidated,controlling_ni,-4296143015,-4277362668,UNRESOLVED,
00186452,광무,2025,Q3,separate,tax_expense,-346560457,-6980627024,UNRESOLVED,
00186452,광무,2025,Q3,consolidated,tax_expense,-346560457,-6980627024,UNRESOLVED,
00264671,세중,2025,Q3,separate,tax_expense,-59384705,195572256,UNRESOLVED,
00265005,옴니시스템,2025,Q3,consolidated,tax_expense,3246000,683629049,UNRESOLVED,
01259311,푸드나무,2025,H1,consolidated,tax_expense,182513060,3496220,UNRESOLVED,
01305869,세니젠,2023,FY,separate,revenue,22268480095,20186588315,UNRESOLVED,
01305869,세니젠,2023,FY,separate,cogs,19229612227,17324688227,UNRESOLVED,
00112059,상상인증권,2025,Q3,consolidated,revenue,37367983667,136464333635,ADDITIVE_PAIR_CANDIDATE,
00112059,상상인증권,2025,Q1,separate,revenue,15341523483,44631839716,ADDITIVE_PAIR_CANDIDATE,
00112059,상상인증권,2024,FY,separate,revenue,27851535083,322640599432,ADDITIVE_PAIR_CANDIDATE,
00112059,상상인증권,2024,FY,consolidated,revenue,27856037415,322674868493,ADDITIVE_PAIR_CANDIDATE,
01110678,유틸렉스,2025,Q3,separate,tax_expense,0,-42452779,CONCEPT_GAP,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax
01181807,형지글로벌,2025,Q3,consolidated,tax_expense,10766533,2384280180,UNRESOLVED,
01181807,형지글로벌,2025,Q3,separate,tax_expense,-10766533,-2393760600,UNRESOLVED,
00231691,판타지오,2026,H1,consolidated,controlling_ni,-2789616912,-2868701301,AXIS_EXCLUDED_UNMAPPED,ifrs-full_ProfitLoss
00231691,판타지오,2026,Q3,consolidated,controlling_ni,-5268996130,-4734149231,AXIS_EXCLUDED_UNMAPPED,ifrs-full_ProfitLoss
00349732,코나아이,2025,Q3,separate,trade_payables,24412678798,12721771131,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00349732,코나아이,2025,Q3,consolidated,trade_payables,9620272617,14129212065,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00349732,코나아이,2025,Q1,separate,trade_payables,19175730126,21447610505,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00349732,코나아이,2025,Q1,consolidated,trade_payables,5847767119,22862692668,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00349732,코나아이,2024,FY,consolidated,trade_payables,6820948379,105025459703,UNRESOLVED,
00482426,인화정공,2026,Q1,consolidated,trade_payables,7526436950,5991524276,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
00106119,금양,2025,H1,separate,trade_payables,66570962325,366368102,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00106119,금양,2025,Q3,separate,trade_payables,74621361611,381206487,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00871833,에스티팜,2026,Q1,consolidated,controlling_ni,15756782656,15063286329,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
01638387,케이지에이,2025,Q3,separate,tax_expense,45671797,-126097679,UNRESOLVED,
01728167,아이지넷,2025,Q3,consolidated,tax_expense,313041685,5268858,UNRESOLVED,
00201432,비츠로시스,2026,Q1,consolidated,controlling_ni,477543072,468881815,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00201432,비츠로시스,2025,Q3,consolidated,controlling_ni,4336529586,4366589655,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00201432,비츠로시스,2025,Q1,consolidated,controlling_ni,-16457016,-17534856,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00201432,비츠로시스,2025,H1,consolidated,controlling_ni,4511733389,4543918986,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00201432,비츠로시스,2025,FY,consolidated,controlling_ni,1498125505,1521044169,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00367604,SM Life Design,2026,H1,separate,trade_payables,4237783832,333808638,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00367604,SM Life Design,2026,H1,consolidated,trade_payables,4237783832,357356767,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00367604,SM Life Design,2025,Q1,separate,trade_payables,1350035464,243339697,CONCEPT_GAP,dart_ShortTermOtherPayables
00367604,SM Life Design,2025,Q1,consolidated,trade_payables,1350035464,373140117,CONCEPT_GAP,dart_ShortTermOtherPayables
00367604,SM Life Design,2024,FY,separate,trade_payables,4004581410,1894818358,CONCEPT_GAP,dart_ShortTermOtherPayables
00367604,SM Life Design,2024,FY,consolidated,trade_payables,4004581410,1994905065,CONCEPT_GAP,dart_ShortTermOtherPayables
00203582,한솔홈데코,2025,Q3,separate,tax_expense,-438170084,-460571881,UNRESOLVED,
00267854,메디앙스,2025,Q3,separate,tax_expense,372707136,-4473194,UNRESOLVED,
00380429,CMG제약,2025,Q3,separate,tax_expense,465038006,1054200151,UNRESOLVED,
00124540,대우건설,2025,FY,consolidated,trade_payables,279077927645,121000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00124540,대우건설,2025,FY,separate,trade_payables,246418440622,3259000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00124540,대우건설,2025,H1,consolidated,trade_payables,238393861366,428000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00124540,대우건설,2025,H1,separate,trade_payables,216310756916,1941000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00124540,대우건설,2025,Q3,consolidated,trade_payables,193514347396,543000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00124540,대우건설,2025,Q3,separate,trade_payables,171972788111,3400000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00123772,부국증권,2025,Q3,separate,revenue,115754226973,630827836280,ADDITIVE_PAIR_CANDIDATE,
00123772,부국증권,2025,Q3,consolidated,revenue,143150610701,664478447232,ADDITIVE_PAIR_CANDIDATE,
00123772,부국증권,2025,Q1,separate,revenue,45851824004,184260982873,ADDITIVE_PAIR_CANDIDATE,
00123772,부국증권,2024,FY,separate,revenue,106536936993,745201776492,ADDITIVE_PAIR_CANDIDATE,
00123772,부국증권,2024,FY,consolidated,revenue,130631289437,779174975982,ADDITIVE_PAIR_CANDIDATE,
