rcept_no,corp_code,fiscal_year,fiscal_period,statement,basis,unit_source,adecimal,n_impossible_rows,max_abs_value_won
20230512000842,00327819,2023,Q1,CF,separate,declared,-6,6,6283538929000000
20170814001553,00162832,2017,H1,IS,consolidated,declared,-6,6,6145784876000000
20021114000364,00125822,2002,Q3,APPR,separate,doc_default,-6,6,7815003455000000
20230811000744,01146822,2023,H1,IS,separate,declared,-6,6,7609537800000000
20211115000528,00127255,2021,Q3,CF,separate,declared,-6,6,5546469717000000
20230811000744,01146822,2023,H1,SCE,consolidated,declared,-6,6,6251453956000000
20240814002195,00129013,2024,H1,CF,consolidated,declared,-6,6,5905178664000000
20060331001990,00158307,2005,FY,APPR,separate,declared,-6,6,6823565000000000
20220317001246,01205329,2021,FY,IS,separate,declared,-6,6,3971860835000000
20060515002811,00160418,2006,Q1,CF,separate,declared,-6,6,10000000000000000
20070814000223,00400857,2007,H1,SCE,separate,doc_default,-6,6,7742013353000000
20210317000340,00127936,2020,FY,IS,separate,declared,-6,6,5896398986000000
20260515002432,00415628,2026,Q1,IS,separate,declared,-6,6,7068625237000000
20230512000842,00327819,2023,Q1,CF,consolidated,declared,-6,6,6951189405000000
20230321000994,01416572,2022,FY,IS,separate,declared,-6,6,9407985405000000
20230322001304,00336817,2022,FY,IS,separate,declared,-6,6,6436308218000000
20230814000961,00390903,2023,H1,BS,separate,declared,-6,6,7393049761000000
20210514001647,00913689,2021,Q1,IS,consolidated,declared,-6,6,9839465607000000
20200601000502,00400121,2020,Q1,IS,separate,declared,-6,6,7356347189000000
20220816000812,00128175,2022,H1,SCE,consolidated,declared,-6,6,6304673451000000
20060515001239,00113207,2006,Q1,IS,consolidated,doc_default,-6,6,1944634043000000
20210513000071,00145464,2021,Q1,BS,separate,declared,-6,6,5303599554000000
20190814000372,00267906,2019,H1,BS,separate,declared,-6,6,8071460623000000
20030514001059,00147222,2003,Q1,APPR,separate,doc_default,-6,6,8244208038000000
20050813000074,00351995,2005,H1,CF,separate,doc_default,-6,6,3000000000000000
20240814002195,00129013,2024,H1,SCE,consolidated,declared,-6,6,1727599810000000
20230814002932,00403632,2023,H1,CF,separate,declared,-6,6,9913801950000000
20210817001452,00808068,2021,H1,IS,consolidated,declared,-6,5,1851929298000000
20050512000646,00406727,2005,Q1,IS,separate,doc_default,-6,5,9766850963000000
20070515002236,00165680,2007,Q1,APPR,separate,doc_default,-6,5,9243000000000000
20060515002829,00481454,2005,FY,SCE,consolidated,declared,-6,5,7703363072000000
20160516003862,00428321,2016,Q1,IS,separate,doc_default,-6,5,5288934615000000
20061114001964,00292434,2006,Q3,CF,separate,doc_default,-6,5,2820211196000000
20210817001452,00808068,2021,H1,CF,separate,declared,-6,5,3000000000000000
20200330002831,00360142,2019,FY,IS,separate,declared,-6,5,8938879008000000
20220513001674,01412822,2022,Q1,CF,consolidated,declared,-6,5,5497155314000000
20041115000198,00115931,2004,Q3,CF,separate,doc_default,-6,5,1600000000000000
20020905000196,00164779,2002,H1,IS,separate,doc_default,-6,5,1645280657000000
20031114001256,00153393,2003,Q3,SCE,consolidated,doc_default,-3,5,1469042294102000
20061114000021,00108940,2006,Q3,IS,separate,doc_default,-6,5,8138847986000000
20070514003293,00113128,2007,Q1,CF,separate,doc_default,-6,5,1682427909000000
20040213000597,00173698,2004,Q3,APPR,separate,doc_default,-6,5,2229203038000000
20240814002195,00129013,2024,H1,SCE,separate,declared,-6,5,1474676510000000
20201113000016,00926522,2020,Q3,CF,consolidated,declared,-6,5,10000000000000000
20060814000118,00108940,2006,H1,IS,separate,doc_default,-6,5,8138847986000000
20200601000502,00400121,2020,Q1,CF,consolidated,declared,-6,5,4348065323000000
20050401000022,00292434,2004,FY,APPR,separate,doc_default,-6,5,1527366534000000
20060811000294,00161462,2006,H1,IS,separate,doc_default,-6,5,4418461121000000
20240320001663,01098792,2023,FY,IS,consolidated,declared,-6,5,9386931854000000
20060331000876,00481454,2005,FY,SCE,consolidated,declared,-6,5,7703363072000000
20140814001535,00148531,2014,H1,IS,separate,declared,-6,5,9812780535000000
20140828000785,00490151,2014,H1,IS,separate,declared,-6,5,9825249936000000
20170814001553,00162832,2017,H1,IS,separate,declared,-6,5,4647050589000000
20210311001126,00104388,2020,FY,IS,consolidated,declared,-6,5,5122617642000000
20230512001370,00110884,2023,Q1,IS,separate,declared,-6,5,4530610993000000
20040814000049,00133751,2004,H1,CF,separate,declared,-6,5,6147408340000000
20020814000575,00164779,2002,H1,IS,separate,doc_default,-6,5,1645280657000000
20020514000235,00128661,2002,Q1,IS,separate,doc_default,-6,5,5735546893000000
20060331002344,00481454,2005,FY,SCE,consolidated,declared,-6,5,7703363072000000
20030814001711,00153393,2003,H1,SCE,consolidated,doc_default,-3,5,1469042294102000
20070515001612,00132868,2007,Q1,CF,separate,doc_default,-6,5,6638395637000000
20050516001587,00149646,2005,Q1,BS,separate,doc_default,-8,4,7499192300000000
20210813001272,00152880,2021,H1,BS,separate,declared,-6,4,5158188200000000
20161114001732,00120182,2016,Q3,CF,separate,declared,-6,4,1345839261000000
20061114001227,00110750,2007,H1,APPR,separate,declared,-6,4,9346067737000000
20170814001427,00555874,2017,H1,SCE,consolidated,declared,-6,4,1201169300000000
20050812000183,00109037,2005,H1,IS,separate,doc_default,-6,4,2450078094000000
20071114001911,00122472,2007,Q3,SCE,separate,doc_default,-6,4,2511540382000000
20041115001062,00149646,2004,Q3,BS,separate,doc_default,-8,4,7395097800000000
20170405001732,00120182,2016,FY,CF,separate,declared,-6,4,1752890619000000
20050331001780,00149646,2004,FY,BS,separate,doc_default,-8,4,7449455400000000
20210319000658,00231831,2020,FY,IS,separate,declared,-6,4,1452640368000000
20060331001181,00102858,2005,FY,IS,separate,doc_default,-3,4,1375888685686000
20230324001066,00937324,2022,FY,IS,consolidated,declared,-3,4,8394203036511000
20050331001844,00152862,2004,FY,CF,separate,doc_default,-6,4,1340555668000000
20190329002251,00120182,2018,FY,CF,consolidated,declared,-6,4,1398129837000000
20170324000796,00120182,2016,FY,CF,separate,declared,-6,4,1752890619000000
20060811000727,00406037,2006,H1,IS,separate,doc_default,-6,4,7800057490000000
20210817001708,00219486,2021,H1,IS,separate,declared,-6,4,7791257785000000
20090330001363,00200910,2008,FY,CF,separate,doc_default,-6,4,8805829002000000
20080814000031,00292434,2008,H1,APPR,separate,doc_default,-6,4,1545678217000000
20201116001995,01319808,2020,Q3,BS,separate,declared,-3,4,1978886765329000
20221114000332,00223762,2022,Q3,IS,consolidated,declared,-6,4,5093935662000000
20170405001629,00120182,2015,FY,CF,consolidated,declared,-6,4,1616314332000000
20020813000675,00108940,2002,H1,IS,separate,doc_default,-6,4,8038270830000000
20221114001452,00120182,2022,Q3,CF,consolidated,declared,-6,4,1253538959000000
20151112000378,00120182,2015,Q3,CF,consolidated,declared,-6,4,1304825378000000
20211112000554,00120182,2021,Q3,CF,consolidated,declared,-6,4,1422765081000000
20040813001777,00149646,2004,H1,BS,separate,doc_default,-8,4,7424425600000000
20050816001067,00149646,2005,H1,BS,separate,doc_default,-8,4,8063867600000000
20080814001977,00292434,2008,H1,APPR,separate,doc_default,-6,4,1545678217000000
20000330000636,00111689,1999,FY,APPR,separate,doc_default,-6,4,2805550142000000
20060823000161,00161462,2006,Q1,IS,separate,doc_default,-6,4,3031832676000000
20040813001018,00219361,2004,H1,IS,separate,doc_default,-6,4,2874607161000000
20170405001732,00120182,2016,FY,CF,consolidated,declared,-6,4,1752890619000000
20121114000995,00153861,2012,Q3,BS,separate,declared,-3,4,2159723438157000
20210317000233,00120182,2020,FY,CF,consolidated,declared,-6,4,1837112837000000
20220315000644,00120182,2021,FY,CF,separate,declared,-6,4,1829544017000000
20180329000923,00120182,2017,FY,CF,consolidated,declared,-6,4,1616920813000000
20220321001501,00139205,2021,FY,IS,separate,declared,-6,4,3254822749000000
20080814001990,00292434,2008,H1,IS,separate,doc_default,-6,4,2448371657000000
20170405001629,00120182,2015,FY,CF,separate,declared,-6,4,1764063272000000
20080814001977,00292434,2008,H1,IS,separate,doc_default,-6,4,2448371657000000
20220516001192,00896753,2022,Q1,IS,separate,declared,-6,4,7680603198000000
20080814001990,00292434,2008,H1,APPR,separate,doc_default,-6,4,1545678217000000
20220816000812,00128175,2022,H1,SCE,separate,declared,-6,4,5328255757000000
20180814001643,00470829,2018,H1,CF,separate,declared,-6,4,3170486468000000
20040330002312,00149646,2003,FY,BS,separate,doc_default,-8,4,7158435900000000
20200330002450,00120182,2019,FY,CF,separate,declared,-6,4,1570689589000000
20040514002717,00149646,2004,Q1,BS,separate,doc_default,-8,4,7254523100000000
20160325001275,00120182,2015,FY,CF,consolidated,declared,-6,4,1616314332000000
20170405001678,00120182,2016,Q3,CF,consolidated,declared,-6,4,1345839261000000
20070515000931,00308559,2007,Q1,CF,separate,doc_default,-6,4,2000000000000000
20180329000923,00120182,2017,FY,CF,separate,declared,-6,4,1616090146000000
20070515000252,00264547,2007,Q1,SCE,separate,doc_default,-6,4,7981062563000000
20050920000035,00149646,2005,H1,BS,separate,doc_default,-8,4,8063867600000000
20180402005173,00904672,2017,FY,IS,consolidated,declared,-6,4,7043648290000000
20170405001678,00120182,2016,Q3,CF,separate,declared,-6,4,1345839261000000
20220516001192,00896753,2022,Q1,IS,consolidated,declared,-6,4,7680603198000000
20210311001126,00104388,2020,FY,IS,separate,declared,-6,4,9761367429000000
20150331003317,00120182,2014,FY,CF,separate,declared,-6,4,1464805670000000
20170324000796,00120182,2016,FY,CF,consolidated,declared,-6,4,1752890619000000
20220315000644,00120182,2021,FY,CF,consolidated,declared,-6,4,1829713643000000
20060512001108,00161462,2006,Q1,IS,separate,doc_default,-6,4,3031832676000000
20020814000160,00109037,2003,Q1,IS,separate,doc_default,-6,4,9473940000000000
20150331003317,00120182,2014,FY,CF,consolidated,declared,-6,4,1464938660000000
20171113000684,00120182,2017,Q3,CF,consolidated,declared,-6,4,1231667357000000
20181114001144,00365624,2018,Q3,IS,consolidated,declared,-6,4,4208565867000000
20071115000033,00122472,2007,Q3,SCE,separate,doc_default,-6,4,2511540382000000
20230512001370,00110884,2023,Q1,SCE,separate,declared,-6,4,3974714240000000
20210317000233,00120182,2020,FY,CF,separate,declared,-6,4,1837090724000000
20020330000288,00105271,2001,FY,BS,separate,doc_default,-3,4,1908336201117000
20171113000684,00120182,2017,Q3,CF,separate,declared,-6,4,1231487687000000
20211112000554,00120182,2021,Q3,CF,separate,declared,-6,4,1422753462000000
20161114001732,00120182,2016,Q3,CF,consolidated,declared,-6,4,1345839261000000
20151112000378,00120182,2015,Q3,CF,separate,declared,-6,4,1304821491000000
20221114001452,00120182,2022,Q3,CF,separate,declared,-6,4,1253534239000000
20200330002450,00120182,2019,FY,CF,consolidated,declared,-6,4,1570812610000000
20181114001144,00365624,2018,Q3,IS,separate,declared,-6,4,8335197204000000
20170811000798,00631837,2017,H1,IS,separate,declared,-6,4,3004884530000000
20201113000693,00120182,2020,Q3,CF,separate,declared,-6,4,1300543032000000
20201113000693,00120182,2020,Q3,CF,consolidated,declared,-6,4,1300583319000000
20190329002251,00120182,2018,FY,CF,separate,declared,-6,4,1397774273000000
20191114001070,00120182,2019,Q3,CF,consolidated,declared,-6,4,1200275424000000
20160325001275,00120182,2015,FY,CF,separate,declared,-6,4,1764063272000000
20191114001070,00120182,2019,Q3,CF,separate,declared,-6,4,1200093320000000
20070814001908,00117267,2008,Q1,SCE,separate,doc_default,-6,4,5662210600000000
20040514002980,00160418,2004,Q1,CF,separate,declared,-6,3,5908768548000000
20221114000806,00220561,2022,Q3,IS,separate,declared,-6,3,4330831742000000
20240813000807,01199727,2024,H1,CF,separate,declared,-6,3,5057829486000000
20080214000241,00117601,2008,Q3,BS,separate,declared,-3,3,3131051690278000
20020513000024,00122898,2002,Q1,APPR,separate,doc_default,-6,3,5060948961000000
20111111000686,00119195,2011,Q3,IS,separate,declared,-6,3,5567670366000000
20020330000112,00122898,2001,FY,APPR,separate,doc_default,-6,3,5060948961000000
20020814000160,00109037,2003,Q1,CF,separate,doc_default,-6,3,3461381778000000
20070515000392,00128315,2007,Q1,SCE,separate,doc_default,-6,3,6343050000000000
20070515001929,00160418,2007,Q1,CF,separate,declared,-6,3,10000000000000000
20210817001452,00808068,2021,H1,IS,separate,declared,-6,3,1851929298000000
20220516001192,00896753,2022,Q1,CF,consolidated,declared,-6,3,8361223019000000
20040625000018,00160418,2004,Q1,CF,separate,declared,-6,3,5908768548000000
20070514003910,00112970,2007,Q1,SCE,separate,doc_default,-6,3,5300000000000000
20080814000031,00292434,2008,H1,IS,separate,doc_default,-6,3,2448371657000000
20020813000143,00122898,2002,H1,APPR,separate,doc_default,-6,3,5060948961000000
20050816000026,00217743,2006,Q1,CF,separate,doc_default,-6,3,3000000000000000
20020813000740,00148896,2002,H1,BS,separate,doc_default,-3,3,1403688081225000
20031114000770,00365989,2004,Q1,APPR,separate,doc_default,-6,3,9857658182000000
20070522000153,00160418,2007,Q1,CF,separate,declared,-6,3,10000000000000000
20210813001272,00152880,2021,H1,BS,consolidated,declared,-6,3,5605924142000000
20170814001427,00555874,2017,H1,SCE,separate,declared,-6,3,1201169300000000
20061114001497,00160418,2006,Q3,CF,separate,declared,-6,3,5341469431000000
20050816001130,00160418,2005,H1,IS,separate,declared,-6,2,3459734433000000
20140530000675,00111847,2014,Q1,BS,consolidated,declared,-3,2,1197937369073000
20070330001121,00106623,2006,FY,APPR,separate,doc_default,-6,2,2728349835000000
20181114001262,00120182,2018,Q3,CF,separate,declared,-6,2,1043219564000000
20240516001104,00146269,2024,Q1,BS,consolidated,declared,-3,2,1075296324445000
20040331000783,00407036,2003,FY,IS,separate,doc_default,-6,2,1829066306000000
20090330001363,00200910,2008,FY,IS,separate,doc_default,-6,2,8805829002000000
20230515002457,00106368,2023,Q1,IS,consolidated,declared,-3,2,1721256565798000
20030814000598,00113207,2003,H1,CF,separate,doc_default,-6,2,1144333578000000
20230515002457,00106368,2023,Q1,IS,separate,declared,-3,2,1158951677015000
20071114000463,00138701,2007,Q3,BS,consolidated,declared,-3,2,1038181374181000
20050829000252,00160418,2005,H1,IS,separate,declared,-6,2,3459734433000000
20050513003035,00160418,2005,Q1,IS,separate,declared,-6,2,3459734433000000
20061114001497,00160418,2006,Q3,IS,separate,declared,-6,2,3459734433000000
20030214000494,00146083,2003,Q3,APPR,separate,doc_default,-6,2,5234926714000000
20050516001370,00132211,2005,H1,BS,consolidated,declared,0,2,9767959938272296
20031112000031,00122898,2003,Q3,APPR,separate,doc_default,-6,2,4779975797000000
20070814000868,00138701,2007,H1,BS,consolidated,declared,-3,2,1038181374181000
20120814000543,00137012,2012,H1,IS,separate,declared,-6,2,2826083833000000
20050516000269,00132211,2005,H1,BS,consolidated,declared,0,2,9767959938272296
20050816000100,00132211,2005,Q3,BS,consolidated,declared,0,2,9767959938272296
20051114001455,00160418,2005,Q3,IS,separate,declared,-6,2,3459734433000000
20060814001128,00160418,2006,H1,CF,separate,declared,-6,2,5341469431000000
20230615000156,00110875,2023,FY,IS,separate,declared,-6,2,4546377384000000
20070814001550,00102858,2007,H1,IS,separate,doc_default,-3,2,1297629762255000
20020814000890,00144720,2002,H1,BS,separate,declared,0,2,2852041952463576
20121114000995,00153861,2012,Q3,IS,separate,declared,-3,2,1189711708903000
20210517000371,01208849,2021,Q1,IS,separate,declared,-6,2,2060938249000000
20201116001995,01319808,2020,Q3,SCE,consolidated,declared,-3,2,1307231285533000
20230811000744,01146822,2023,H1,SCE,separate,declared,-6,2,2260605283000000
20050512001215,00296078,2004,FY,IS,separate,declared,0,2,5722936096600600
20030814000095,00122898,2003,H1,APPR,separate,doc_default,-6,2,4779975797000000
20050330001488,00296078,2004,FY,IS,separate,declared,0,2,5722936096600600
20110624000356,00120182,2011,FY,CF,separate,declared,-6,2,1052427576000000
20021104000032,00146083,2003,H1,APPR,separate,doc_default,-6,2,5234926714000000
20220516001192,00896753,2022,Q1,CF,separate,declared,-6,2,5785602892000000
20050513003035,00160418,2005,Q1,CF,separate,declared,-6,2,2710633000000000
20230324001066,00937324,2022,FY,CF,consolidated,declared,-3,2,1139442351244000
20020628000022,00146083,2002,FY,APPR,separate,doc_default,-6,2,5234926714000000
20110624000356,00120182,2011,FY,CF,consolidated,declared,-6,2,1052427495000000
20090330000110,00363486,2008,FY,IS,separate,declared,-6,2,2392120544000000
20090330001363,00200910,2008,FY,SCE,separate,doc_default,-6,2,6935113064000000
20240814003619,00620868,2024,H1,IS,consolidated,declared,-3,2,2170515196390000
20181114001262,00120182,2018,Q3,CF,consolidated,declared,-6,2,1043219955000000
20031114000273,00160418,2003,Q3,CF,separate,declared,-6,2,2213115208000000
20060515002614,00140168,2006,Q1,APPR,separate,doc_default,-6,2,9226166934000000
20031201000075,00160418,2003,Q3,CF,separate,declared,-6,2,2213115208000000
20020814000160,00109037,2003,Q1,APPR,separate,doc_default,-6,2,3896165005000000
20041115000753,00139214,2005,H1,APPR,separate,declared,-6,2,3056426100000000
20090331001556,00329093,2008,FY,IS,separate,doc_default,-6,2,3922727608000000
20230324001066,00937324,2022,FY,IS,separate,declared,-3,2,3471707381551000
20050830000277,00132211,2005,H1,BS,consolidated,declared,0,2,9767959938272296
20060515002811,00160418,2006,Q1,IS,separate,declared,-6,2,3459734433000000
20021127000038,00146083,2003,H1,APPR,separate,doc_default,-6,2,5234926714000000
20070814001390,00160418,2007,H1,CF,separate,declared,-6,2,9999999997000000
20180402005173,00904672,2017,FY,IS,separate,declared,-6,2,3221207326000000
20040618000113,00173999,2004,Q1,IS,separate,declared,0,1,2741093325873873
20020515001024,00103130,2002,Q1,BS,separate,declared,-3,1,3670640543485000
20060915000297,00188973,2006,H1,IS,separate,declared,-3,1,2109360215215000
20220516001185,00145190,2022,Q1,BS,separate,declared,0,1,2092936490128006
20020627000210,00109037,2002,FY,IS,separate,declared,0,1,5000000044387459
20050816000572,00101549,2005,H1,IS,separate,declared,0,1,5253636673939939
20060814001643,00173999,2006,H1,IS,separate,declared,0,1,1029850224175175
20040514002980,00160418,2004,Q1,IS,separate,declared,-6,1,2710633000000000
20040814000240,00109037,2004,H1,IS,separate,declared,0,1,7357150116109730
20070515000873,00296078,2007,Q1,IS,separate,declared,0,1,1532164046149149
20180814001069,00145190,2018,H1,BS,separate,declared,0,1,3186640194433280
20070515001929,00160418,2007,Q1,IS,separate,declared,-6,1,1316050708000000
20040628000349,00109037,2004,Q1,IS,separate,declared,0,1,7357150119534388
20040813000609,00301246,2004,H1,IS,separate,declared,-3,1,2473421187187000
20040923000005,00230911,2004,FY,IS,separate,declared,0,1,4849463537304304
20050214000316,00132211,2005,Q1,BS,separate,declared,0,1,2800000026751009
20050330001830,00109037,2004,FY,IS,separate,declared,0,1,7357150119534388
20190401004944,00145190,2018,FY,BS,separate,declared,0,1,3186640194433280
20060329000193,00230911,2005,FY,IS,separate,declared,0,1,2449468782157157
20071228000439,00132211,2007,FY,BS,separate,declared,0,1,2800000027999000
20000515000103,00132211,2000,H1,BS,separate,declared,0,1,4440130150996699
20060512002343,00162832,2005,FY,IS,separate,declared,0,1,2134092913456456
20061114000154,00123781,2006,Q3,IS,separate,declared,0,1,1555661154778778
20060428000577,00115065,2005,FY,IS,separate,declared,0,1,1011999313998998
20020329000226,00128661,2001,FY,IS,consolidated,declared,0,1,8078189780781897
20040628000347,00109037,2003,FY,IS,separate,declared,0,1,7357150119534388
20070816000010,00292434,2007,H1,CF,separate,doc_default,-6,1,1025717066000000
20050516000269,00132211,2005,H1,BS,separate,declared,0,1,2800000027167007
20060515002911,00105873,2006,Q1,IS,separate,declared,-6,1,5170121523000000
20220816001032,00145190,2022,H1,BS,separate,declared,0,1,2092936490128006
20050513001324,00101549,2005,Q1,IS,separate,declared,0,1,4947564832887887
20230515002311,00145190,2023,Q1,BS,separate,declared,0,1,2475695845360266
20070515000493,00152729,2007,Q1,IS,separate,declared,0,1,3865468995269269
20050331001613,00288495,2004,FY,IS,separate,declared,0,1,2735062010443443
20030509000775,00161462,2003,Q1,IS,separate,declared,0,1,2834675234089510
20020503000094,00231664,2002,Q1,IS,separate,declared,0,1,3098622730986227
20220322000927,00145190,2021,FY,BS,separate,declared,0,1,2092936490128006
20180330003573,00145190,2017,FY,BS,separate,declared,0,1,3186640194433280
20031203000261,00168331,2003,Q3,IS,separate,declared,0,1,1201820137626626
20050830000277,00132211,2005,H1,BS,separate,declared,0,1,2800000027167007
20060331001264,00219848,2005,FY,IS,separate,declared,0,1,8836384115259259
20051228000323,00132211,2005,FY,BS,separate,declared,0,1,2800000027999000
20051114000418,00139153,2005,Q3,IS,separate,declared,-6,1,2052986218000000
20070330001868,00219848,2006,FY,IS,separate,declared,0,1,8836384115259259
20020401000787,00103130,2001,FY,BS,separate,declared,-3,1,3670640543485000
20201116001995,01319808,2020,Q3,SCE,separate,declared,-3,1,1207481779228000
20041229000165,00132211,2004,FY,BS,separate,declared,0,1,2800000026335014
20050816000241,00152729,2005,H1,IS,separate,declared,0,1,5013056454349349
20070515001239,00296078,2007,Q1,IS,separate,declared,0,1,1532164046149149
20051114001465,00164478,2005,Q3,APPR,separate,doc_default,-6,1,1643858053000000
20050514000232,00384762,2005,Q1,IS,separate,declared,0,1,1427473326251251
20040510000646,00109037,2003,FY,IS,separate,declared,0,1,7357150119534388
20051114000114,00186939,2005,Q3,IS,separate,declared,-3,1,3587248560560000
20070330000876,00301246,2006,FY,IS,separate,declared,-3,1,4083321281281000
20040813001089,00138303,2004,H1,IS,separate,declared,0,1,4176742664159159
20051114001022,00173999,2005,Q3,IS,separate,declared,0,1,3951481151658658
20060814000862,00133511,2006,H1,APPR,separate,doc_default,-6,1,1588013636000000
20061114000651,00133511,2006,Q3,APPR,separate,doc_default,-6,1,1588013636000000
20031114001471,00156691,2003,Q3,BS,separate,declared,0,1,7787887158519812
20060331001107,00133511,2005,FY,APPR,separate,doc_default,-6,1,1588013636000000
20180515000505,00145190,2018,Q1,BS,separate,declared,0,1,3186640194433280
20041115000511,00288495,2004,Q3,IS,separate,declared,0,1,1156865693187187
20051114000470,00152729,2005,Q3,IS,separate,declared,0,1,5216646326363363
20050808000102,00288495,2005,Q1,IS,separate,declared,0,1,1161711018188188
20041113000017,00139153,2004,Q3,CF,separate,declared,-6,1,1061067531000000
20040330001606,00109037,2003,FY,IS,separate,declared,0,1,7357150119534388
20031114000875,00426086,2003,Q3,IS,separate,declared,0,1,3548417278167167
20070515000297,00152729,2007,Q1,IS,separate,declared,0,1,3865468995269269
20061229000116,00132211,2006,FY,BS,separate,declared,0,1,2800000027999000
20060331001609,00173999,2005,FY,IS,separate,declared,0,1,1830142840304304
20070214000106,00132211,2007,Q1,BS,separate,declared,0,1,2800000027999000
20040310000161,00161781,2003,FY,CF,separate,doc_default,-6,1,1087007360000000
20060814000153,00101549,2006,H1,IS,separate,declared,0,1,4910980440553553
20050513000605,00152729,2005,Q1,IS,separate,declared,0,1,1926526254134134
20041115000661,00109037,2004,Q3,IS,separate,declared,0,1,7357150119534388
20020401000628,00115612,2001,FY,APPR,separate,declared,-6,1,9576864744000000
20070814000859,00105271,2007,H1,IS,separate,declared,0,1,7425742574257425
20061114001875,00123781,2006,Q3,IS,separate,declared,0,1,1555661154778778
20181114000613,00145190,2018,Q3,BS,separate,declared,0,1,3186640194433280
20070330001108,00309503,2006,FY,APPR,separate,declared,-6,1,1436501114000000
20070522000153,00160418,2007,Q1,IS,separate,declared,-6,1,1316050708000000
20040329001258,00161462,2003,FY,IS,separate,declared,0,1,2834675234089510
20070515002287,00106623,2007,Q1,APPR,separate,doc_default,-6,1,1362832941000000
20050516000440,00173999,2005,Q1,IS,separate,declared,0,1,2741093325873873
20060814000040,00133876,2006,H1,IS,separate,declared,0,1,2807723061267267
20070515001674,00106623,2007,Q1,APPR,separate,doc_default,-6,1,1362832941000000
20061113000333,00101549,2006,Q3,IS,separate,declared,0,1,5320043102606606
20061114001755,00120906,2006,Q3,IS,separate,declared,0,1,4155277925989989
20040514002561,00109037,2004,Q1,IS,separate,declared,0,1,7357150119534388
20070810000550,00132211,2007,Q3,BS,separate,declared,0,1,2800000027999000
20050329000495,00307028,2004,FY,CF,separate,declared,0,1,1964157893194442
20060515003236,00132211,2006,H1,BS,separate,declared,0,1,2800000027999000
20040519000246,00132211,2004,H1,BS,separate,declared,0,1,2800000026004807
20050816000100,00132211,2005,Q3,BS,separate,declared,0,1,2800000027583002
20050516001370,00132211,2005,H1,BS,separate,declared,0,1,2800000027167007
20040413000804,00161781,2003,FY,CF,separate,doc_default,-6,1,1087007360000000
20220317001176,00145190,2021,FY,BS,separate,declared,0,1,2092936490128006
20060814001561,00132211,2006,Q3,BS,separate,declared,0,1,2800000027999000
20061114001311,00152729,2006,Q3,IS,separate,declared,0,1,1613497590112112
20041115000311,00219848,2004,Q3,IS,separate,declared,0,1,2597025945128128
20060515002795,00173999,2006,Q1,IS,separate,declared,0,1,1830142840304304
20050513000421,00296078,2005,Q1,IS,separate,declared,0,1,1881498047253253
20040813001810,00160418,2004,H1,CF,separate,declared,-6,1,2710633000000000
20041115000277,00173999,2004,Q3,IS,separate,declared,0,1,1886506539626626
20040813001263,00113614,2004,H1,IS,separate,declared,0,1,3388168927709709
20050513002058,00109037,2005,Q1,IS,separate,declared,0,1,7357150119534388
20020515001024,00103130,2002,Q1,IS,separate,declared,-3,1,1663913340843000
20081114000477,00163691,2008,Q3,IS,consolidated,declared,0,1,2234223419291929
20050513002281,00164478,2005,Q1,APPR,separate,doc_default,-6,1,1643858053000000
20080515001229,00163691,2008,Q1,IS,consolidated,declared,0,1,2234223419291929
20050812000352,00186939,2005,H1,IS,separate,declared,-3,1,2696432421421000
20030814000423,00426086,2003,H1,IS,separate,declared,0,1,4324116096203203
20040813001039,00132211,2004,Q3,BS,separate,declared,0,1,2800000026169909
20070814001390,00160418,2007,H1,IS,separate,declared,-6,1,1316050708000000
20070330000887,00365624,2006,FY,IS,separate,declared,0,1,2580770885429429
20051111000267,00109037,2005,Q3,IS,separate,declared,0,1,7357150119534388
20041112000011,00301246,2004,Q3,IS,separate,declared,-3,1,4087757308308000
20070515002228,00133876,2007,Q1,IS,separate,declared,0,1,2236850121212212
20050428000581,00115065,2004,FY,IS,separate,declared,0,1,1011999313998998
20020629000038,00109037,2002,FY,IS,separate,declared,0,1,5000000044387459
20020515000639,00156691,2002,Q1,BS,separate,declared,0,1,1279312731279312
20050331001880,00161462,2004,FY,IS,separate,declared,0,1,6834622164240662
20060515000779,00123781,2006,Q1,IS,separate,declared,0,1,1902306491951951
20030515000227,00426086,2003,Q1,IS,separate,declared,0,1,2774432107130130
20050513001916,00301246,2005,Q1,IS,separate,declared,-3,1,3403295324324000
20070329000906,00230911,2006,FY,IS,separate,declared,0,1,5149814893324324
20031104000036,00161462,2003,Q3,IS,separate,declared,0,1,2834675234089510
20040514003219,00132211,2004,H1,BS,separate,declared,0,1,2800000026004807
20060814001346,00156859,2006,H1,APPR,separate,doc_default,-6,1,3836391983000000
20050812000809,00164478,2005,H1,APPR,separate,doc_default,-6,1,1643858053000000
20050331001921,00219848,2004,FY,IS,separate,declared,0,1,9631517459432432
20040625000018,00160418,2004,Q1,IS,separate,declared,-6,1,2710633000000000
20060515001619,00296078,2006,Q1,IS,separate,declared,0,1,1532164046149149
20020814000811,00156691,2002,H1,BS,separate,declared,0,1,1416730881416730
20060512000767,00101549,2006,Q1,IS,separate,declared,0,1,5520194177613613
20060331000839,00162832,2005,FY,IS,separate,declared,0,1,2134092913456456
20030811000057,00161462,2003,H1,IS,separate,declared,0,1,2834675234089510
20060330000492,00115065,2005,FY,IS,separate,declared,0,1,1011999313998998
20070330001581,00173999,2006,FY,IS,separate,declared,0,1,1417080992243243
