20121114001663	00132992
20121114001714	00363592
20121114001828	00540605
20121114001851	00137207
20121114001870	00449379
20121114001890	00158307
20121115000274	00148531
20121119000200	00540605
20121121000160	00540447
20121123000238	00382199
20121128000217	00113359
20121129000223	00476498
20121129000404	00148276
20121129000463	00103510
20121129000499	00120571
20121129000522	00603348
20121129000550	00128175
20121129000585	00115694
20121129000667	00108135
20121129000696	00131850
20121129000826	00105855
20121129000869	00164478
20121129000925	00115676
20121130001286	00141608
20121207000022	00117601
20130213000163	00108977
20130214000191	00108649
20130513000012	00652423
20130513004087	00580056
20130514000987	00445160
20130514002188	00140177
20130514003056	00171867
20130514003265	00206039
20130514004953	00151605
20130515000060	00127909
20130515000156	00307028
20130515000391	00146427
20130515000424	00121570
20130515000439	00666064
20130515000469	00625942
20130515000517	00117577
20130515000572	00147860
20130515000598	00114792
20130515000640	00250137
20130515000755	00168401
20130515000821	00122481
20130515000875	00412597
20130515000910	00480367
20130515000968	00361008
20130515001027	00126478
20130515001083	00536541
20130515001096	00645089
20130515001118	00440712
20130515001151	00663669
20130515001228	00684714
20130515001318	00117212
20130515001343	00129420
20130515001370	00609634
20130515001404	00173032
20130515001484	00480455
20130516000195	00449254
20130521000012	00145163
20130521000102	00618410
20130524000118	00153621
20130527000065	00803425
20130527000256	00104388
20130528000171	00596677
20130528000228	00177199
20130529000008	00156354
20130529000151	00362201
20130529000237	00445841
20130529000256	00422895
20130529000335	00298270
20130529000381	00263654
20130529000424	00121534
20130530000039	00516246
20130530000068	00587457
20130530000099	00111847
20130530000204	00171636
20130530000220	00127857
20130530000244	00447609
20130530000257	00442826
20130530000269	00140946
20130530000333	00104768
20130530000358	00112651
20130530000372	00406329
20130530000383	00447928
20130530000401	00130408
20130530000418	00453929
20130530000526	00108038
20130530000538	00258421
20130530000548	00335076
20130530000588	00591441
20130530000607	00149026
20130530000618	00231831
20130530000633	00632304
20130530000648	00222435
20130530000660	00109189
20130530000677	00260408
20130530000704	00146232
20130530000727	00296263
20130530000744	00107613
20130530000768	00526951
20130530000789	00603348
20130530000801	00372226
20130530000829	00309503
20130530000845	00105280
20130530000859	00188089
20130530000908	00409788
20130530000925	00125530
20130530000941	00539274
20130530000956	00126089
20130530000970	00158024
20130530000982	00231691
20130530000992	00125150
20130530001025	00115977
20130530001083	00623661
20130530001117	00418379
20130530001130	00407814
20130530001145	00162063
20130530001163	00122898
20130530001217	00161693
20130530001256	00405959
20130530001326	00238782
20130531000528	00231105
20130610000151	00405959
20130617000414	00365590
20130802000294	00115065
20130812000024	00112378
20130813000090	00202839
20130813000270	00206039
20130814000027	00407771
20130814000088	00128926
20130814000149	00185356
20130814000175	00449254
20130814000277	00126414
20130814000391	00409672
20130814000438	00663669
20130814000477	00244783
20130814000553	00245472
20130814000606	00365457
20130814000685	00842619
20130814000711	00114792
20130814000746	00113544
20130814000780	00156442
20130814000816	00120571
20130814000841	00110875
20130814000858	00168401
20130814000873	00657987
20130814000892	00113526
20130814000991	00116268
20130814001008	00136378
20130814001044	00158501
20130814001117	00165413
20130814001144	00148276
20130814001157	00305570
20130814001257	00809429
20130814001287	00684714
20130814001342	00260657
20130814001433	00157681
20130814001492	00117188
20130814001590	00106368
20130821000010	00356389
20130823000075	00118026
20130826000158	00178754
20130826000409	00132804
20130827000068	00287788
20130827000182	00531014
20130828000108	00180263
20130828000216	00574611
20130828000243	00596677
20130828000269	00442145
20130829000020	00472890
20130829000083	00613318
20130829000104	00172680
20130829000149	00127255
20130829000167	00104810
20130829000205	00147222
20130829000292	00135795
20130829000376	00468374
20130829000415	00120289
20130829000443	00271501
20130829000540	00115384
20130829000568	00153861
20130829000715	00306162
20130829000732	00308559
20130829000747	00353762
20130829000758	00585538
20130829000772	00118275
20130829000788	00104786
20130829000803	00409788
20130829000884	00371485
20130829000899	00303794
20130829000913	00141307
20130829000933	00168331
20130829000954	00188089
20130829000974	00273110
20130829001029	00428321
20130829001048	00176914
20130829001073	00133663
20130829001142	00122898
20130829001163	00160302
20130829001189	00390365
20130829001226	00108940
20130829001298	00146083
20130829001318	00397058
20130829001339	00204262
20130829001355	00136086
20130829001409	00259590
20130829001444	00204208
20130829001502	00125743
20130829001531	00144252
20130829001584	00247975
20130829001651	00141626
20130829001718	00384717
20130829001764	00149947
